ccid,poplar price,profit,alfalfa,barley,dry beans,corn,cotton,grass hay,melons,oats and corn,oats,rice,rye,safflower,tomato,triticale,wheat,wheat and corn,poplar
494,46.4,43,76520.1253327885,,341.607147576033,70168.4785745796,,13832.1990357298,710.524881405713,2908.72233304951,17973.8657471842,4871.98664073263,766.85860606848,10336.9085138678,6814.7425822799,3130.46785722263,34689.15398978,893.449059236682,53773.2188618314
494,,44,76452.0319211028,,339.390408964034,68908.763151021,,13770.0185860115,709.251692785295,2905.56878826922,17227.1624584559,4873.34674029622,737.888883641968,10236.1439114445,6808.40875840461,3066.64005332967,34113.9660109635,892.63024502757,56691.097553615
496,42,0,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,42.1,1,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,42.2,2,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,42.3,3,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,42.4,4,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,42.5,5,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,42.6,6.01,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,42.7,7.01,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,42.8,8.01,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,42.9,9.01,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,43,10.0,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,43.1,11,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,43.2,12,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,43.3,13,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,43.4,14,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,43.5,15,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,43.6,16,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,43.7,17,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,43.8,18,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,43.9,19,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,44,20,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,44.1,21,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,44.2,22,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,44.3,23,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,44.4,24,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,44.5,25,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,44.6,26,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,44.7,27,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,44.8,28,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,44.9,29,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,45,30,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,45.1,31,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,45.2,32,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,45.3,33,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,45.4,34,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,45.5,35,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,45.6,36,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,45.7,37,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,45.8,38,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,45.9,39,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,46.0,40,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,46.1,41,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,46.2,42,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,46.3,43,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
496,46.4,44,782.137078548068,,,279.695448306937,,193.930507829726,,,152.306808388078,,,,,,484.996643457713,,0
497,42,0,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,42.1,1,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,42.2,2,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,42.3,3,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,42.4,4,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,42.5,5,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,42.6,6.01,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,42.7,7.01,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,42.8,8.01,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,42.9,9.01,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,43,10.0,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,43.1,11,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,43.2,12,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,43.3,13,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,43.4,14,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,43.5,15,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,43.6,16,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,43.7,17,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,43.8,18,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,43.9,19,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,44,20,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,44.1,21,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,44.2,22,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,44.3,23,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,44.4,24,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,44.5,25,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,44.6,26,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,44.7,27,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,44.8,28,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,44.9,29,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,45,30,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,45.1,31,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,45.2,32,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,45.3,33,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,45.4,34,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,45.5,35,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,45.6,36,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,45.7,37,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,45.8,38,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,45.9,39,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,46.0,40,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,46.1,41,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,46.2,42,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,46.3,43,3284.99133409173,,,1530.67969387758,103.995744034142,1845.95324925722,215.740004066475,,249.336436416021,111573.961441131,,231.10636474127,,,5443.48623139223,,0
497,46.4,44,3284.73878327349,,,0,103.316466857189,1842.9338161478,215.571453562007,,244.646326330696,111865.691886217,,230.032212158911,,,5400.96584372604,,1306.88117012637
499,42,0,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,42.1,1,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,42.2,2,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,42.3,3,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,42.4,4,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,42.5,5,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,42.6,6.01,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,42.7,7.01,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,42.8,8.01,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,42.9,9.01,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,43,10.0,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,43.1,11,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,43.2,12,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,43.3,13,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,43.4,14,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,43.5,15,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,43.6,16,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,43.7,17,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,43.8,18,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,43.9,19,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,44,20,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,44.1,21,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,44.2,22,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,44.3,23,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,44.4,24,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,44.5,25,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,44.6,26,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,44.7,27,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,44.8,28,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,44.9,29,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,45,30,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,45.1,31,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,45.2,32,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,45.3,33,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,45.4,34,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,45.5,35,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,45.6,36,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,45.7,37,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,45.8,38,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,45.9,39,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,46.0,40,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,46.1,41,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,46.2,42,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,46.3,43,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
499,46.4,44,8504.4311316625,,,9082.64026026358,,2161.82827569224,,,490.848288027856,,,2715.48351679065,,306.842806665263,3599.68629651536,,0
500,42,0,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,42.1,1,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,42.2,2,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,42.3,3,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,42.4,4,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,42.5,5,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,42.6,6.01,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,42.7,7.01,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,42.8,8.01,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,42.9,9.01,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,43,10.0,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,43.1,11,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,43.2,12,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,43.3,13,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,43.4,14,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,43.5,15,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,43.6,16,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,43.7,17,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,43.8,18,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,43.9,19,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,44,20,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,44.1,21,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,44.2,22,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,44.3,23,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,44.4,24,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,44.5,25,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,44.6,26,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,44.7,27,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,44.8,28,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,44.9,29,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,45,30,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,45.1,31,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,45.2,32,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,45.3,33,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,45.4,34,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,45.5,35,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,45.6,36,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,45.7,37,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,45.8,38,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,45.9,39,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
500,46.0,40,14406.7854339765,,109.376073099449,14063.6253262876,2740.59113831138,4164.05296833804,259.221648372899,,1719.34380148684,98672.9313409632,,941.639609855657,662.510632492314,,13709.2426223048,,0
