,Barley278,WinterWheat278,SpringWheat278,BeansDryEdible278,AlfalfaHay278,GrassHay278,Barley302,Canola302,WinterWheat302,CornGrain302,SpringWheat302,AlfalfaHay302,GrassHay302,Sugarbeets302,Barley277,WinterWheat277,Oats277,SpringWheat277,AlfalfaHaylage277,AlfalfaHay277,GrassHay277,GrassHaylage277,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
71,,14338.7850750483,733.614574093556,66.8496447923385,909.537308210383,320.772358084342,675.890595331151,246.812293123888,8228.41789303995,101.94224794366,2828.14482965172,8440.48394521307,2011.3879572414,964.352917636067,,1381.11267043839,166.159772923434,614.532712508983,182.044537812105,5676.70530732041,2718.51715275299,99.0944929146781,68.9999999999998,9023.78201626002,59728.9403023408,0.151078890242866,69.9999999999975
72,,14227.5530427684,729.033829655106,65.7343769738744,906.721112415802,319.852671595469,613.997363603142,245.564357397813,8154.30412500316,96.1582214641388,2810.23587500131,8394.69660212205,2003.39508123955,960.055763291504,,1369.04620651147,164.879518328145,612.284266718153,180.952231479689,5651.74013024415,2710.7413570239,98.9240062083721,69.0999999999997,9298.38815270239,59614.2582917476,0.155975909440939,70.9999999999974
73,,14116.321010489,724.453085216619,64.6191091554098,903.904916621253,318.932985106591,552.104131875262,244.316421671725,8080.19035696671,90.3741949846092,2792.32692035099,8348.90925903145,1995.40220523776,955.758608946882,,1356.97974258472,163.599263732846,610.035820927299,179.859925147285,5626.7749531679,2702.96556129499,98.7535195020679,69.1999999999997,9572.99428914347,59499.5762811548,0.160891806084601,71.9999999999973
74,,14005.0889782087,719.872340778211,63.503841336945,901.088720826683,318.013298617707,490.210900147057,243.068485945651,8006.07658892998,84.5901685050836,2774.41796570064,8303.1219159402,1987.40932923593,951.461454602327,,1344.91327865789,162.319009137559,607.787375136446,178.767618814867,5601.80977609188,2695.18976556599,98.5830327957635,69.2999999999997,9847.60042558581,59384.8942705614,0.165826689540265,72.9999999999973
75,,13893.8569459294,715.291596339707,62.3885735184768,898.272525032108,317.093612128842,428.31766841937,241.820550219573,7931.96282089312,78.8061420255722,2756.50901105016,8257.33457284949,1979.41645323405,947.164300257754,,1332.84681473105,161.038754542267,605.538929345628,177.675312482455,5576.84459901567,2687.41396983692,98.4125460894601,69.3999999999997,10122.2065620275,59270.2122599685,0.170780670020716,73.9999999999973
76,,13782.6249136496,710.710851901246,61.2733057000115,895.456329237539,316.173925639967,366.424436691414,240.572614493495,7857.84905285641,73.0221155460499,2738.60005639978,8211.5472297586,1971.42357723221,942.867145913176,,1320.78035080422,159.758499946976,603.29048355479,176.583006150043,5551.87942193949,2679.6381741079,98.2420593831552,69.4999999999997,10396.8126984693,59155.5302493754,0.175753858593451,74.9999999999972
77,,13671.3928813699,706.130107462782,60.1580378815469,892.640133442972,315.254239151093,304.531204963474,239.324678767416,7783.73528481972,67.2380890665305,2720.69110174939,8165.7598866677,1963.43070123037,938.569991568601,,1308.71388687738,158.478245351684,601.042037763951,175.490699817631,5526.9142448633,2671.86237837889,98.071572676851,69.5999999999997,10671.4188349112,59040.8482387823,0.180746367188902,75.999999999997
78,,13560.1608490901,701.54936302432,59.0427700630805,889.823937648402,314.334552662217,242.637973235538,238.076743041337,7709.62151678299,61.4540625870063,2702.782147099,8119.9725435768,1955.43782522853,934.27283722402,,1296.64742295055,157.197990756392,598.793591973113,174.398393485219,5501.94906778711,2664.08658264987,97.9010859705466,69.6999999999997,10946.0249713531,58926.1662281893,0.185758308608862,76.999999999997
79,,13448.9288168104,696.968618585858,57.927502244615,887.007741853834,313.414866173342,180.744741507587,236.828807315262,7635.50774874628,55.670036107485,2684.87319244861,8074.1852004859,1947.4449492267,929.975682879442,,1284.58095902371,155.917736161097,596.545146182274,173.306087152806,5476.98389071093,2656.31078692086,97.7305992642421,69.7999999999997,11220.6311077949,58811.4842175962,0.190789796534973,77.999999999997
80,,13337.6967845307,692.387874147396,56.8122344261496,884.191546059265,312.495179684468,118.85150977963,235.580871589182,7561.39398070958,49.8860096279599,2666.96423779823,8028.39785739501,1939.45207322486,925.678528534865,,1272.51449509687,154.637481565809,594.296700391436,172.213780820395,5452.01871363474,2648.53499119184,97.5601125579379,69.8999999999997,11495.2372442368,58696.8022070031,0.195840945537324,78.9999999999969
81,,13226.4647522507,687.807129708942,55.6969666076714,881.375350264696,311.575493195591,56.9582780514873,234.332935863021,7487.28021267284,44.1019831482856,2649.05528314773,7982.61051430413,1931.45919722302,921.381374190286,,1260.44803117005,153.357226970531,592.048254600597,171.121474487977,5427.05353655858,2640.75919546284,97.3896258516316,69.9999999999997,11769.8433806792,58582.1201964098,0.200911871083159,79.9999999999968
82,,13115.2327199712,683.226385270471,54.5816987892188,878.559154470128,310.655806706718,,233.085000137023,7413.16644463616,38.3179566689182,2631.14632849745,7936.82317121321,1923.46632122118,917.084219845708,,1248.38156724321,152.076972375225,589.799808809758,170.029168155569,5402.08835948237,2632.98339973381,97.2191391453285,70.0999999999997,12041.9820402824,58469.905662655,0.205951795266426,80.9999999999968
83,,13004.0006876914,678.645640832008,53.4664309707533,875.742958675559,309.736120217843,,231.837064410944,7339.05267659944,32.5339301893958,2613.23737384706,7891.03582812231,1915.47344521934,912.78706550113,,1236.31510331637,150.796717779933,587.551363018919,168.936861823157,5377.12318240619,2625.20760400479,97.048652439024,70.1999999999997,12285.6415608603,58386.1702679259,0.210420404429391,81.9999999999968
84,,12892.7686554117,674.064896393546,52.3511631522879,872.92676288099,308.816433728968,,230.589128684865,7264.93890856274,26.7499037098741,2595.32841919667,7845.24848503142,1907.48056921751,908.489911156552,,1224.24863938954,149.516463184641,585.30291722808,167.844555490745,5352.15800533,2617.43180827578,96.8781657327195,70.2999999999997,12529.3010814382,58302.4348731968,0.214901849445712,82.9999999999967
85,,12781.536623132,669.484151955084,51.2358953338226,870.110567086422,307.896747240093,,229.341192958786,7190.82514052603,20.9658772303524,2577.41946454628,7799.46114194053,1899.48769321567,904.192756811974,,1212.1821754627,148.23620858935,583.054471437242,166.752249158332,5327.19282825382,2609.65601254676,96.707679026415,70.3999999999997,12772.960602016,58218.6994784677,0.21939618570044,83.9999999999966
86,,12670.3045908522,664.903407516621,50.1206275153571,867.294371291853,306.977060751218,,228.093257232708,7116.71137248932,15.1818507508301,2559.51050989589,7753.67379884963,1891.49481721383,899.895602467396,,1200.11571153587,146.955953994058,580.806025646403,165.65994282592,5302.22765117763,2601.88021681775,96.5371923201105,70.4999999999997,13016.6201225939,58134.9640837386,0.223903468897729,84.9999999999966
87,,12559.0725585725,660.322663078158,49.0053596968916,864.478175497284,306.057374262343,,226.845321506629,7042.59760445261,9.39782427130804,2541.6015552455,7707.88645575873,1883.50194121199,895.598448122818,,1188.04924760903,145.675699398766,578.557579855565,164.567636493508,5277.26247410145,2594.10442108873,96.366705613806,70.5999999999996,13260.2796431718,58051.2286890094,0.228423755063127,85.9999999999966
88,,12447.8405262924,655.741918639683,47.8900918784236,861.661979702715,305.137687773465,,225.597385780653,6968.48383641582,3.61379779194692,2523.69260059503,7662.09911266782,1875.50906521019,891.301293778237,,1175.98278368221,144.395444803376,576.309134064721,163.475330161086,5252.2972970254,2586.32862535966,96.1962189075048,70.6999999999996,13503.9391637497,57967.49329428,0.232957100545906,86.9999999999965
89,,12336.608494013,651.161174201234,46.7748240599609,858.845783908147,304.218001284593,,224.349450054472,6894.3700683792,,2505.78364594473,7616.31176957694,1867.51618920832,887.004139433662,,1163.91631975536,143.115190208183,574.060688273888,162.383023828683,5227.33211994908,2578.5528296307,96.025732201197,70.7999999999996,13744.343341296,57882.6727852074,0.237451774079246,87.9999999999964
90,,12225.3764617333,646.580429762772,45.6595562414953,856.029588113578,303.298314795718,,223.101514328393,6820.25630034248,,2487.87469129434,7570.52442648604,1859.52331320648,882.706985089084,,1151.84985582852,141.834935612891,571.812242483049,161.290717496271,5202.36694287289,2570.77703390168,95.8552454948925,70.8999999999996,13979.3268221546,57796.0453772385,0.241873414191415,88.9999999999964
91,,12114.1444294535,641.999685324309,44.5442884230298,853.213392319009,302.378628306844,,221.853578602314,6746.14253230577,,2469.96573664395,7524.73708339514,1851.53043720464,878.409830744506,,1139.78339190169,140.554681017599,569.56379669221,160.198411163858,5177.40176579671,2563.00123817267,95.684758788588,70.9999999999996,14214.3103030132,57709.4179692696,0.246308328920981,89.9999999999964
92,,12002.9123971738,637.418940885847,43.4290206045645,850.397196524441,301.458941817969,,220.605642876236,6672.02876426907,,2452.05678199356,7478.94974030425,1843.5375612028,874.112676399928,,1127.71692797485,139.274426422308,567.315350901372,159.106104831446,5152.43658872052,2555.22544244365,95.5142720822835,71.0999999999996,14449.2937838718,57622.7905613007,0.250756578137261,90.9999999999962
93,,11891.6803648941,632.838196447385,42.3137527860991,847.581000729872,300.539255329094,,219.357707150157,6597.91499623236,,2434.14782734318,7433.16239721336,1835.54468520096,869.81552205535,,1115.65046404802,137.994171827016,565.066905110533,158.013798499034,5127.47141164434,2547.44964671464,95.343785375979,71.1999999999996,14684.2772647304,57536.1631533318,0.255218222070132,91.9999999999961
94,,11780.4483326143,628.257452008922,41.1984849676336,844.764804935304,299.619568840219,,218.109771424078,6523.80122819565,,2416.23887269279,7387.37505412246,1827.55180919912,865.518367710772,,1103.58400012118,136.713917231724,562.818459319694,156.921492166622,5102.50623456815,2539.67385098562,95.1732986696745,71.2999999999996,14919.260745589,57449.535745363,0.259693321312753,92.9999999999961
95,,11669.2163003346,623.67670757046,40.0832171491681,841.948609140734,298.699882351344,,216.861835697999,6449.68746015893,,2398.3299180424,7341.58771103156,1819.55893319729,861.221213366194,,1091.51753619435,135.433662636432,560.570013528856,155.829185834209,5077.54105749196,2531.8980552566,95.00281196337,71.3999999999996,15154.2442264477,57362.9083373941,0.264181936824302,93.9999999999961
96,,11557.9842680548,619.095963131997,38.9679493307027,839.132413346166,297.780195862469,,215.613899971921,6375.57369212223,,2380.42096339201,7295.80036794066,1811.56605719545,856.924059021616,,1079.45107226751,134.153408041141,558.321567738017,154.736879501797,5052.57588041578,2524.12225952759,94.8323252570655,71.4999999999996,15389.2277073063,57276.2809294252,0.268684129932748,94.999999999996
97,,11446.7522357751,614.515218693535,37.8526815122374,836.316217551598,296.860509373594,,214.365964245842,6301.45992408553,,2362.51200874162,7250.01302484977,1803.57318119361,852.626904677038,,1067.38460834068,132.873153445849,556.073121947178,153.644573169385,5027.6107033396,2516.34646379857,94.661838550761,71.5999999999996,15624.2111881648,57189.6535214564,0.273199962337645,95.9999999999959
98,,11335.5202034953,609.934474255071,36.7374136937709,833.500021757033,295.940822884717,,213.118028519763,6227.34615604884,,2344.60305409124,7204.22568175882,1795.58030519178,848.329750332458,,1055.31814441387,131.592898850557,553.824676156344,152.552266836975,5002.64552626345,2508.57066806961,94.4913518444565,71.6999999999996,15859.1946690234,57103.0261134875,0.277729496112948,96.9999999999959
99,,11224.2881712159,605.353729816565,35.6221458753056,830.683825962452,295.021136395846,,211.870092793682,6153.2323880122,,2326.69409944081,7158.438338668,1787.58742918993,844.03259598786,,1043.25168048698,130.312644255263,551.576230365504,151.459960504561,4977.68034918736,2500.79487234064,94.3208651381506,71.7999999999996,16094.1781498817,57016.3987055187,0.282272793709855,97.9999999999959
100,,11113.0561389359,600.772985378148,34.506878056841,827.867630167891,294.101449906969,,210.622157067606,6079.11861997539,,2308.78514479046,7112.65099557708,1779.5945531881,839.735441643304,,1031.18521656017,129.032389659974,549.327784574662,150.367654172148,4952.71517211104,2493.01907661152,94.1503784318474,71.8999999999996,16329.1616307407,56929.7712975497,0.2868299179597,98.9999999999958
